ID,英文名稱,中文名稱,圖片,備註,更新日期
159979,pyrocatechol,儿茶酚;邻(苯)二酚,,,2012-11-26
159980,pyrocatechin catechol,焦性儿茶素;焦性儿茶酚,,,2012-11-26
159981,pyrocatechin,茶素,,,2012-11-26
159982,pyrocalciferol,焦钙化醇,,,2012-11-26
159983,pyritization,黄铁矿化,,,2012-11-26
159984,pyrimidine base,嘧啶,,,2012-11-26
159985,pyrimidine,嘧啶 (二氮三烯陆圜),,,2012-11-26
159986,pyriform pear-shaped,洋梨形,,,2012-11-26
159987,pyridoxine;aderminVitamin B6,吡哆醇;维生素乙六,,,2012-11-26
159988,pyridoxal phosphate,磷酸 吡哆醛,,,2012-11-26
159989,pyridine enzyme,吡啶酵素,,,2012-11-26
159990,pyridine,吡啶(一氮三烯陆圜),,,2012-11-26
159991,Pyrethrum;Chrysanthemum cinerariefolium Bocc.,除虫菊属,,,2012-11-26
159992,pyrethrine,除虫菊素(精),,,2012-11-26
159993,Pyrenulaceae,实苔科,,,2012-11-26
159994,Pyrenula,实苔属(地衣),,,2012-11-26
159995,Pyrenopsis,球藻地衣属,,,2012-11-26
159996,Pyrenopsidaceae,斑藻地衣科,,,2012-11-26
159997,Pyrenophora teres (Died)Drechsler,大麦网斑病菌,,,2012-11-26
159998,pyrenophora japonica Ito et Kuribayashi,大麦煤纹病菌,,,2012-11-26
159999,Pyrenophora graninea(Rabh)Ito et Kurib.,大麦斑叶病菌,,,2012-11-26
160000,Pyrenophora avenae (Eid) Ito et Kurib.,燕麦叶枯病菌,,,2012-11-26
160001,Pyrenopeziza medicaginis Fuckel; Pseudopeziza jonesii Nannfeldf,苜蓿黄斑病菌,,,2012-11-26
160002,Pyrenomycetineae,核菌亚目,,,2012-11-26
160003,pyrenolichenes,核菌地衣,,,2012-11-26
160004,Pyrenomycetes,核菌类,,,2012-11-26
160005,pyrenoid(Schmitz 1882),(叶绿体中的)淀粉核;核状体,,,2012-11-26
160006,Pyrenochaeta oryzae Shirai,稻黄枝病菌,,,2012-11-26
160007,Pyrenocarpineae,核菌地衣亚目,,,2012-11-26
160008,Pyrenocarpeae,核菌地衣目,,,2012-11-26
160009,pyrenocarp,核果状果实,,,2012-11-26
160010,pyrenin,核仁素,,,2012-11-26
160011,pyrene,焦油脑;蒎;苯甲菲,,,2012-11-26
160012,pyrene;pyrena;pyrenarium;nucula;nucule;nutlet,小坚果,,,2012-11-26
160013,Pyrenastrum,星座苔属(地衣),,,2012-11-26
160014,Pyrenarium;pyrene;pyrena;nutlet;nucule;nucula,小坚果,,,2012-11-26
160015,Pyrenaria,核果茶属(山茶科),,,2012-11-26
160016,Pyrenacantha volublis Wight,刺核藤,,,2012-11-26
160017,Pyrenaceae;Verbenaceae;verbena family,马鞭草科,,,2012-11-26
160018,Pyrenacantha,刺核藤属(茶茱萸科),,,2012-11-26
160019,Pyramidula,塔形藓属(于),,,2012-11-26
160020,pyranose ring,吡喃糖环,,,2012-11-26
160021,pyramid-shaped;pyramidal,锥形的,,,2012-11-26
160022,pyramid training,圆锥形整枝,,,2012-11-26
160023,pyramidal pyramid-shaped,锥形的,,,2012-11-26
160024,pyramid of numbers,数塔(个体数锥形体),,,2012-11-26
160025,pyraconitine,次乌头【生+佥】,,,2012-11-26
160026,Pyracantha rogersiana Bean,华南火棘,,,2012-11-26
160027,Pyracantha koizumii Rehder,台东火棘,,,2012-11-26
160028,Pyracantha fortuneana(Maxim.)L.,火棘;火把果;救兵粮;救军粮,,,2012-11-26
160029,Pyracantha firethorn,火棘属(蔷薇科),,,2012-11-26
160030,Pyracantha crenulata(D.Don)Roem,细圆齿火棘;华山火棘,,,2012-11-26
160031,Pyracantha coccinea M. Roem; firethorn; everlasting firethorn,火棘,,,2012-11-26
160032,Pyracantha atalantioides(Hance)Stapf,全缘火棘,,,2012-11-26
160033,Pyracantha angustifolia Schneider;narrowleaf firethorn,狭叶肖木瓜,,,2012-11-26
160034,Pylaisiopsis speciosa(Wils.) Broth pyocyanin,拟金灰藓,,,2012-11-26
160035,Pylaisia,金灰藓属,,,2012-11-26
160036,Pygeum topengii Merr.,臀果木,,,2012-11-26
160037,Pygeum,臀果木属(蔷薇科),,,2012-11-26
160038,pycnoxylic,致密木质的,,,2012-11-26
160039,pycnotic,核凝缩的,,,2012-11-26
160040,Pycnostelma chinensis Bge.;P.paniculatum (Bge)K.Schum.,徐长卿(本经),,,2012-11-26
160041,Pycnospore;pycnidiospore,粉胞子,,,2012-11-26
160042,Pycnospora lutescens(Poir.)Schinal.,密子豆,,,2012-11-26
160043,Pycnospora,密子豆属(豆科),,,2012-11-26
160044,pycnosis，pyknosis,核凝缩;浓集作用,,,2012-11-26
160045,Pycnolejeunea,粉胞子菌属,,,2012-11-26
160046,pycnium,柄胞子器,,,2012-11-26
160047,pycniospore,1.(小麦锈病菌的)粉胞子2.精子体,,,2012-11-26
160048,pycnidium,粉胞子器;分生子壳,,,2012-11-26
160049,pycnidiospore;pycnospore,粉胞子;精胞子,,,2012-11-26
160050,pycnidiophore,粉胞子梗,,,2012-11-26
160051,pycnial stage,柄胞子期,,,2012-11-26
160052,Pycnarrhena,密花藤属(防己科),,,2012-11-26
160053,p-xylohydroquinone,对--茬氢醌,,,2012-11-26
160054,p-xylic acid;isoxylic acid,对--茬(甲)酸;2，5-二甲基苯甲酸,,,2012-11-26
160055,Putridae Epixylophytia,腐木群落,,,2012-11-26
160056,putrid,腐败,,,2012-11-26
160057,putrefy,腐败,,,2012-11-26
160058,putrefactious bacteris,腐败细菌,,,2012-11-26
160059,putrefaction,腐败,,,2012-11-26
160060,putchock;Chinese iris;Iris japonica Thunb.,蝴蝶花,,,2012-11-26
160061,putamen,1.壳果的壳2.核果的核,,,2012-11-26
160062,pusule,(涡鞭毛藻类的)食胞,,,2012-11-26
160063,pustular;pustulate,有疱状小隆起的,,,2012-11-26
160064,pussy willow;Salix discolor Muhl,水杨柳,,,2012-11-26
160065,puss grass;Setaria viridis Beauv,狗尾草,,,2012-11-26
160066,Pusaetha scandens L.,象豆、榼藤子(开宝本草),,,2012-11-26
160067,purslane;Portulaca oleracea L.,马齿苋,,,2012-11-26
160068,purslane family;Portulacaceae,马齿苋科,,,2012-11-26
160069,purpuroxanthin,1，3-二羟基醌,,,2012-11-26
160070,purpurin,1，1，4一三羟基葱醌;茜草紫,,,2012-11-26
160071,Purpurascentia,真藓属真藓亚属叶状枝、叶状茎(扁茎)组中的一群,,,2012-11-26
160072,purple willow;purple osier;Salix purpurea L.,杞柳,,,2012-11-26
160073,purple osier;purple willow;Salix purpurea L.,杞柳,,,2012-11-26
160074,purple grandilla;Passiflora,西番莲果;时计果;紫百香果,,,2012-11-26
160075,purple coneflower;Echinacea purpurea Moench;Rudbeckia purpurea L.,紫花金光菊;紫花松琅菊(熊),,,2012-11-26
160076,purple bauhinia;Bauhinia purpurea L.,洋紫荆,,,2012-11-26
160077,purple bacteria;Photobacteriineae,红色细菌;紫色细菌,,,2012-11-26
160078,puromycin,抑制多胜体形成的抗生素,,,2012-11-26
160079,purity of gamete,配子纯度;配子纯粹度,,,2012-11-26
160080,purity of variety,品种纯度,,,2012-11-26
160081,purity,精选度;清洁度;纯度,,,2012-11-26
160082,purine nuclease6(1)-purinone;hypoxanthine,嘌呤核苷酸酶6(1)嘌呤酮,,,2012-11-26
160083,purine,嘌呤,,,2012-11-26
160084,purine base,嘌呤碱,,,2012-11-26
160085,purinase,嘌呤酶,,,2012-11-26
160086,purging croton Croton tiglium L,巴豆,,,2012-11-26
160087,purging buckthorn;common buckthorn;Rhamnus cathartica L.,药鼠李,,,2012-11-26
160088,pure-clonic form,纯营养系,,,2012-11-26
160089,pure-variety breeding,纯品种育种,,,2012-11-26
160090,pure vegetation;pure community,纯粹群集,,,2012-11-26
160091,pure line theory,纯系说,,,2012-11-26
160092,pure line separation,纯系分离,,,2012-11-26
160093,pure line selection,纯系选择;纯系选拔,,,2012-11-26
160094,pure line isolation,纯系隔离,,,2012-11-26
160095,pure line breeding,纯系育种,,,2012-11-26
160096,pure line (Johannsen 1903),纯系,,,2012-11-26
160097,pure forest,单纯林;单一树种林,,,2012-11-26
160098,pure culture,纯粹培养;纯培养,,,2012-11-26
160099,pure community;pure vegetation,纯粹群集;单纯群集,,,2012-11-26
160100,pure breed,纯种,,,2012-11-26
160101,pure breeding,纯种交配,,,2012-11-26
160102,pure botany,纯正植物学,,,2012-11-26
160103,punicine;pelletierine,石榴根皮【生+佥】,,,2012-11-26
160104,pure,纯粹的;未污染的,,,2012-11-26
160105,puniceus,紫赤色,,,2012-11-26
160106,Punicaceae;pomegranate family,安石榴科,,,2012-11-26
160107,Punica;pomegranate,石榴属(石榴科),,,2012-11-26
160108,Punica nana L.,海石榴,,,2012-11-26
160109,Punica granatum var.pleniflora Hayne,重瓣红石榴,,,2012-11-26
160110,Punica granatum var.pendula Hort,重杖石榴,,,2012-11-26
160111,Punica granatum var.nana Pers.,月季石榴,,,2012-11-26
160112,Punica granatum var.multiplex Sweet,重瓣白石榴,,,2012-11-26
160113,Punica granatum var.legrellei Vanh-oute,玛瑙石榴(图改),,,2012-11-26
160114,Punica granatum var.flavescens Sweet,黄石榴,,,2012-11-26
160115,Punica granatum var.albescens DC.,白石榴,,,2012-11-26
160116,Punica granatum L.;pomegranate;common pomegranate,安石榴(名医别录);番花榴(群芳谱);石榴(群芳谱);若榴;丹若;金罂;天浆(酉阳杂俎),,,2012-11-26
160117,pungency,辣味,,,2012-11-26
160118,pungent,锐尖的,,,2012-11-26
160119,punctum vegetationis,生长点,,,2012-11-26
160120,punctiform,油点状,,,2012-11-26
160121,puncticulate;minutely punctate,有细油点的,,,2012-11-26
160122,punctated tissue,有腺组织,,,2012-11-26
160123,punctate,有油点的,,,2012-11-26
160124,Punctaria,幅藻属(褐藻),,,2012-11-26
160125,Puccinia dispersa Eriksson et.E.Henning,黑麦赤锈病菌,,,2012-11-26
160126,Puccinia corticioides Berkeley et Broome;Stereostratum(B.et B.)Magnus,竹类赤衣病菌;竹蓐(食疗);竹肉(拾遗);竹菰(纲目);竹蕈(纲目),,,2012-11-26
160127,Puccinia coronata Corda,燕麦冠锈病菌;牛毛草冠锈病菌之一;黑麦草冠锈病菌之一;白毛茅冠锈病菌,,,2012-11-26
160128,Puccinia chrysanthemi Roze,菊黑锈病菌,,,2012-11-26
160129,Puccinia carthami Corda,红蓝花锈病菌,,,2012-11-26
160130,Puccinia bullata;Hare Thekospora pseudo-cerasi Hiratsuka.f.,樱桃锈病菌,,,2012-11-26
160131,Puccinia bromina Eriksson;P.recondita Roberge,雀麦赤锈病菌,,,2012-11-26
160132,Puccinia brivocornis S.Ito;P.coronata Corda,燕麦、牛毛草、黑麦草、白毛茅冠锈病菌,,,2012-11-26
160133,Puccinia belamcandal Dietel,身杆锈病菌,,,2012-11-26
160134,Puccinia asparagi de Candslle,芦荀锈病菌,,,2012-11-26
160135,Puccinia aspargi-lucidi Dietel,芦荀锈病菌,,,2012-11-26
160136,Puccinia argentate Winter;P.noli-tangeris Corda,凤仙花锈病菌,,,2012-11-26
160137,Puccinia arenariae(Schumacher)Winter,石竹类黑叶涩病菌,,,2012-11-26
160138,Puccinia anomala rostrup;P.hordei Otth,大麦小锈病菌,,,2012-11-26
160139,Puccinia angelica;Thekospora pseudo-cerasi Hiratsakaf,樱桃锈病菌,,,2012-11-26
160140,Puccinia alliivora Hara;P.allii(DC.)Rudolphi,葱锈病菌,,,2012-11-26
160141,Puccinia allii-japonici Dietel;P.alli(DC.)Rudolphi,葱类锈病菌,,,2012-11-26
160142,Puccinia allii (DC.)Rudorphi,葱类锈病菌,,,2012-11-26
160143,Puccinia agrostidis plowright,小糠草锈病菌,,,2012-11-26
160144,Puccinia abutili Berk et Br;rust of flowering maple,风铃草锈病菌,,,2012-11-26
160145,Puccinia,锈病菌属,,,2012-11-26
160146,pubescent,有短软毛的,,,2012-11-26
160147,pubescence,叶、茎有毛的状态,,,2012-11-26
160148,puberulous,有细毛的,,,2012-11-26
160149,puberty,开花期,,,2012-11-26
160150,puberulent,有细毛的,,,2012-11-26
160151,puberal,开花期的,,,2012-11-26
160152,Ptylinogen,唾液淀粉酶原,,,2012-11-26
160153,Ptychomniaceae,棱蒴藓科,,,2012-11-26
160154,Ptychomitrium(Mitt.)Jaeg.,中华缩叶藓,,,2012-11-26
160155,Ptychomitrium wilsoni Sull et Lesq.,威氏缩叶藓,,,2012-11-26
160156,Ptychomitrium tortula (Harv.)Jaeg;P.lineariflium Reim et Sak,狭叶缩叶藓,,,2012-11-26
160157,Ptychomitrium polyphyllum(Dicks)Furnr;P.linearifolium Reim et Sak,多叶缩叶藓,,,2012-11-26
160158,Ptychomitrium mairei(Ther)Chen;P.linearifolium Reim et Sak,狭叶缩叶藓,,,2012-11-26
160159,Ptychomitrium linearifolium Reim et Sak,狭叶缩叶藓,,,2012-11-26
160160,Ptychomitrium formosicum Broth,台湾缩叶藓,,,2012-11-26
160161,Ptychomitrium fanriei Besch,东西缩叶藓,,,2012-11-26
160162,Ptychomitrium dentatum(Mitt.)Jaeg.,齿边缩叶藓,,,2012-11-26
160163,Ptychomitrium,缩叶藓属,,,2012-11-26
160164,Ptychomitrieae,缩叶藓群,,,2012-11-26
160165,Ptychodium,毛褶藓属,,,2012-11-26
160166,Ptychanthus striatus (Lehm.et Lindb.)Nees,皱萼苔,,,2012-11-26
160167,Ptychanthus,皱萼苔属,,,2012-11-26
160168,Ptychanthoideae,皱蒴苔亚科,,,2012-11-26
160169,ptyalin,唾液淀粉酶,,,2014-01-22
160170,P-toluidine;2-aminotoluene,对甲苯胺;对-~52_3~胺,,,2012-11-26
160171,Ptilotrichum cretaceum(Harms)Ledeb.;P.elongatum DC.,燥原荠,,,2012-11-26
160172,Ptilotrichum,燥原荠属(十字花科),,,2012-11-26
160173,Ptiloteae,红桧藻亚科,,,2012-11-26
160174,Ptilota,红桧藻属(红),,,2012-11-26
160175,Ptilopteris maximowiczii Hance,岩穴蕨,,,2012-11-26
160176,Ptilopteris,岩穴蕨属,,,2012-11-26
160177,Ptilium crista-castrensis(L.)De-Not,毛梳藓,,,2012-11-26
160178,Ptilium,毛梳藓属,,,2012-11-26
160179,Ptilidium pulcherrinum(Web.)Hamp.,毛叶苔,,,2012-11-26
160180,Ptilidium ciliare(L.)Hampe,毛叶苔,,,2012-11-26
160181,Ptilidium,毛叶苔属(毛叶苔科),,,2012-11-26
160182,Ptilidiinae,毛叶苔亚群,,,2012-11-26
160183,Ptilidioideae,毛叶苔亚科,,,2012-11-26
160184,Ptilidiaceae,毛叶苔科,,,2012-11-26
160185,Pteroxygonum giraldii Dammer et Diels,翼蓼,,,2012-11-26
160186,Pteroxygonum filiforme(Timm.)Hedw.,捩丝藓,,,2012-11-26
160187,Pteroxygonum,捩丝藓属,,,2012-11-26
160188,Pteroxygonum,盐土藓属(丛藓科),,,2012-11-26
160189,Pteroxygonum,翼蓼属(蓼科),,,2012-11-26
160190,Pterostyrax psilophyllus Diels,鄂西白辛树(陈嵘),,,2012-11-26
160191,Pterostyrax microcarpa Diels,广西白辛树(陈嵘),,,2012-11-26
160192,Pterostyrax leveillei Chun,裂叶白辛树(陈嵘),,,2012-11-26
160193,Pterostyrax hispida Sieb.et Zucc.; epaulette tree,白辛树(救荒本草),,,2012-11-26
160194,Pterostyrax corymbosa Sieb.et Zucc.,小叶白辛树(陈嵘),,,2012-11-26
160195,Pterostyrax benzoin Dryand;gum benzoin,安息香(唐本草);辟邪树(新本草纲目);柮贝罗香(梵),,,2012-11-26
160196,Pterostyrax,白辛树属(野茉莉科),,,2012-11-26
160197,Pterospermum niveumVidal,台湾翅子树,,,2012-11-26
160198,Pterospermum lauceaefolium Roxb.,翅子树,,,2012-11-26
160199,Pterospermum heterphyllum Hance,翻白叶树;番弓长麻;半枫荷米纸,,,2012-11-26
160200,Pterospermum diversifolium Bl.,翅子树(陈嵘),,,2012-11-26
160201,Pterospermum,翅子树属(梧桐科),,,2012-11-26
160202,pterospermous,有具翅种子的,,,2012-11-26
160203,Pterosiphonia,羽草属(红),,,2012-11-26
160204,Pteropsid,蕨类,,,2012-11-26
160205,Pteropsida,真蕨亚门,,,2012-11-26
160206,Pterophyta;Pteropsida;Filicopsida;Filicinae,蕨类植物门,,,2012-11-26
160207,Pterolobium punctatum Hemsl.,老虎刺,,,2012-11-26
160208,Pterolobium,老虎刺属(豆科),,,2012-11-26
160209,Pterogonium,鸡脚苔属(苔),,,2012-11-26
160210,Pteroceltis tatarinowii Maxim.,青檀(河南);檀树;翼朴,,,2012-11-26
160211,Pteroceltis,青檀属(榆科),,,2012-11-26
160212,Pterocarya;wingnut,枫杨属(胡桃科),,,2012-11-26
160213,pterocaulous,有具翅茎的,,,2012-11-26
160214,Pterocarya stenoptera DC.;Chinese wingunt,枫杨(江苏);枫柳(纲目);水麻柳;蜈蚣柳,,,2012-11-26
160215,Pterocarya rhoifoia Sieb.et Zucc.;Japanese wignut,水胡桃(青岛);日本枫杨,,,2012-11-26
160216,Pterocarya macroptera Batal.,甘肃枫杨,,,2012-11-26
160217,Pterocarya paliurus Batal.;Cyclocarya rhoifolia(Batal.)IIjinskaja,青钱柳(陈嵘),,,2012-11-26
160218,Pterocarya insignis Rehd.et Wils.,华西枫杨;瓦山水胡桃,,,2012-11-26
160219,Pterocarya fraxinifolia Spach;Caucasian wingnut,高加索枫杨,,,2012-11-26
160220,Pterocarya hupehensis Skan;Hupeh wing-nut,湖北枫杨;山柳树,,,2012-11-26
160221,Pterocarya delavayi Franch.,云南枫杨;水核桃,,,2012-11-26
160222,Pterocarpus vidalianus Rolfe;Philippine padauk,菲律宾紫檀,,,2012-11-26
160223,Pterocarpus santalinus L.;sandalwood padauk;red sanders,紫檀(古今注),,,2012-11-26
160224,Pterocarpus marsupium Roxb.;Bengal padauk,花榈木;吉维紫檀,,,2012-11-26
160225,Pterocarpus macrocarpus Kurz;Bruma padauk,缅甸紫檀(于),,,2012-11-26
160226,Pterocarpus indicus Willd.;Burmacoast padauk;Burmese rose-wood,紫檀;榈木;花榈木;青龙木;蔷薇木(陈嵘),,,2012-11-26
160227,Pterocarpus echinatus Pers.,菲律宾红木,,,2012-11-26
160228,Pterocarpus dalbergisoides Roxb.,安达曼紫檀,,,2012-11-26
160229,Pterocarpus Andaman redwood,紫檀属(豆科),,,2012-11-26
160230,pterocarpous,有翅果的,,,2012-11-26
160231,Pterocarpinae,紫檀亚族(豆科),,,2012-11-26
160232,Pterobyum arbuscula Mitt.,树形蕨藓,,,2012-11-26
160233,Pterobryum,蕨苔属(蕨苔科),,,2018-09-16
160234,Pterobryopsis,拟蕨藓属,,,2012-11-26
160235,Pterobryeae,蕨藓群,,,2012-11-26
160236,Pterobryaceae,蕨藓科,,,2012-11-26
160237,Pternopetalum vulgare(Dunn) Hand.-Mazz.;Cryptotaeniopsis vulgaris Dimm,囊瓣芹,,,2012-11-26
160238,Pternopetalum tanakae(Franch.et Savat)Hand.-Mazz.Cryptotaeniopsis tanakae(F.et S.)Boiss,条叶囊瓣芹,,,2012-11-26
160239,Pternopetalum,瓣芹属(繖形花科),,,2012-11-26
160240,Pternandra,翼药花属(野牡丹科),,,2012-11-26
160241,Pteris wallichiana Ag.,西南凤尾蕨;瓦氏凤尾蕨,,,2012-11-26
160242,Pteris vittata L.,蜈蚣草;长叶甘草蕨,,,2012-11-26
160243,Pteris venusta Kunze,爪哇凤尾蕨,,,2012-11-26
160244,Pteris tripartita Sw.,三脚凤尾蕨,,,2012-11-26
160245,Pteris tokioi Masam.,铃木氏凤尾蕨,,,2012-11-26
160246,Pteris setuloso-costulata Hay.,有刺凤尾蕨,,,2012-11-26
160247,Pteris serrulata L.,凤尾蕨(图改),,,2012-11-26
160248,Pteris semipinnata L.,半边羽裂凤尾蕨,,,2012-11-26
160249,Pteris scabristipes Tagawa,红柄凤尾蕨,,,2012-11-26
160250,Pteris multifida Poir.,井口边草;凤尾草,,,2012-11-26
160251,Pteris nervosa Thunb.;P.cretica Auct non L.,凤尾蕨,,,2012-11-26
160252,Pteris longipinna Hay.,长叶凤尾蕨,,,2012-11-26
160253,Pteris longipes Don,蓬莱凤尾蕨,,,2012-11-26
160254,Pteris longifolia L.,蜈蚣草(图改),,,2012-11-26
160255,Pteris linearis Poir.,三角脉凤尾蕨,,,2012-11-26
160256,Pteris laeta Wall.,粗糙叶凤尾蕨,,,2012-11-26
160257,Pteris kidoi Kurata,城户氏凤尾蕨,,,2012-11-26
160258,Pteris inaequalis Mettenius,金缘凤尾蕨(中国蕨谱),,,2012-11-26
160259,Pteris inaequalis Bak.,中华凤尾蕨,,,2012-11-26
160260,Pteris henryi Christ,狭叶凤尾蕨,,,2012-11-26
160261,Pteris grevilleana Wall.,翅柄凤尾蕨,,,2012-11-26
160262,Pteris formosana Bak.,台湾凤尾蕨,,,2012-11-26
160263,Pteris fauriei Hieron,金钗凤尾蕨;福氏凤尾蕨,,,2012-11-26
160264,Pteris excelsa Gaud.,溪边凤尾蕨,,,2012-11-26
160265,Pteris ensiformis Burm.,剑叶凤尾蕨;井边茜;三叉草,,,2012-11-26
160266,Pteris dissififolia Bak.,大半边旗,,,2012-11-26
160267,Pteris dispar Kuntze,削齿凤尾蕨,,,2012-11-26
160268,Pteris deltodon Bak.,岩凤尾蕨,,,2012-11-26
160269,Pteris dactylina Hook.,掌凤尾蕨,,,2012-11-26
160270,Pteris cretica L.var.laeta C.Chr.et Tard-Blot,阔叶凤尾蕨,,,2012-11-26
160271,Pteris cretica L.,大叶凤尾蕨,,,2012-11-26
160272,Pteris crentica Auct non L.P.nervosa Thunb.,凤尾蕨,,,2012-11-26
160273,Pteris cadieri Christ,二形凤尾蕨,,,2012-11-26
160274,Pteris biaurita L.,狭眼凤尾蕨;弧脉凤尾蕨,,,2012-11-26
160275,Pteris bella Tagawa,长柄凤尾蕨,,,2012-11-26
