ID,英文名稱,中文名稱,圖片,備註,更新日期
2926892,collisional detachment,碰撞脱离,nan,nan,2017-04-11
2926893,collisional excitation,碰撞激发,nan,nan,2017-04-11
2926894,collisionless magnetized plasma,非碰撞磁化电浆,nan,nan,2017-04-11
2926895,collisionless plasma,非碰撞电浆,nan,nan,2017-04-11
2926896,collissionless plasma shock,非碰撞电浆震波,nan,nan,2017-04-11
2926897,column density,柱密度,nan,nan,2017-04-11
2926898,columnar electron content,柱电子含量,nan,nan,2017-04-11
2926899,colure,二分圈；二至圈,nan,nan,2017-04-11
2926900,coma,彗发,nan,nan,2017-04-11
2926901,comet,彗星,nan,nan,2017-04-11
2926902,comet cloud,彗星云,nan,nan,2017-04-11
2926903,comet tail,彗尾,nan,nan,2017-04-11
2926904,cometary head,彗头,nan,nan,2017-04-11
2926905,cometary nucleus,彗核,nan,nan,2017-04-11
2926906,command,指令,nan,nan,2017-04-11
2926907,command and data handling subsystem,指令与资料处理次系统,nan,nan,2017-04-11
2926908,command module,指挥舱,nan,nan,2017-04-11
2926909,Commission for Aerology of the World Meteorological Organization,世界气象组织高空气象委员会,nan,nan,2017-04-11
2926910,communications satellite,通信卫星,nan,nan,2017-04-11
2926911,compass,罗盘,nan,nan,2017-04-11
2926912,compensation,补偿,nan,nan,2017-04-11
2926913,complex group,复杂[黑子]群,nan,nan,2017-04-11
2926914,complex ion,复离子,nan,nan,2017-04-11
2926915,complex refractive index,复折射指数,nan,nan,2017-04-11
2926916,component,分量；成份；组元,nan,nan,2017-04-11
2926917,component of force,分力,nan,nan,2017-04-11
2926918,composite spectrum,复合光谱,nan,nan,2017-04-11
2926919,composition,组成成份,nan,nan,2017-04-11
2926920,compressed magnetosphere,受压磁层,nan,nan,2017-04-11
2926921,compressible fluid,可压缩流体,nan,nan,2017-04-11
2926922,compressive Alfven wave,压缩阿尔文波,nan,nan,2017-04-11
2926923,Compton effect,康普顿效应,nan,nan,2017-04-11
2926924,Compton scattering,康普顿散射,nan,nan,2017-04-11
2926925,comsat,通信卫星,nan,nan,2017-04-11
2926926,concentration,浓度,nan,nan,2017-04-11
2926927,conceptual picture,概念图,nan,nan,2017-04-11
2926928,condensation,凝结,nan,nan,2017-04-11
2926929,conditional equilibrium,条件平衡,nan,nan,2017-04-11
2926930,conditional instability,条件不稳定,nan,nan,2017-04-11
2926931,conductivity,电导率,nan,nan,2017-04-11
2926932,cone,锥体；锥面,nan,nan,2017-04-11
2926933,cone of escape,逃逸锥,nan,nan,2017-04-11
2926934,conic sections,圆锥截面,nan,nan,2017-04-11
2926935,conjugacy,共轭,nan,nan,2017-04-11
2926936,conjugate photoelectrons,共轭光电子,nan,nan,2017-04-11
2926937,conjugate point,共轭点；对跖点,nan,nan,2017-04-11
2926938,conjunction,合,nan,nan,2017-04-11
2926939,conservation law,守恒定律,nan,nan,2017-04-11
2926940,conservation of angular momentum,角动量守恒,nan,nan,2017-04-11
2926941,conservation of energy,能量守恒,nan,nan,2017-04-11
2926942,conservation of magnetic momentum,磁矩守恒,nan,nan,2017-04-11
2926943,conservation of mass,质量守恒,nan,nan,2017-04-11
2926944,conservation of momentum,动量守恒,nan,nan,2017-04-11
2926945,conservation of vorticity,涡度守恒,nan,nan,2017-04-11
2926946,conservative scattering,守恒散射,nan,nan,2017-04-11
2926947,conservative system,守恒系统,nan,nan,2017-04-11
2926948,conserved quantity,守恒量,nan,nan,2017-04-11
2926949,Constancy,不变性,nan,nan,2017-04-11
2926950,constant phase,恒相,nan,nan,2017-04-11
2926951,constants,常数,nan,nan,2017-04-11
2926952,constructive interference,建设性干涉,nan,nan,2017-04-11
2926953,continental drift,大陆漂移,nan,nan,2017-04-11
2926954,continental sphere,陆圈,nan,nan,2017-04-11
2926955,continuity equation,连续方程,nan,nan,2017-04-11
2926956,continuous emission,连续发射,nan,nan,2017-04-11
2926957,continuous mode,连续模,nan,nan,2017-04-11
2926958,continuous spectrum,连续谱,nan,nan,2017-04-11
2926959,cloud type,云种,nan,nan,2017-04-11
2926960,continuous wave ionosondes,连续波电离层探测仪,nan,nan,2017-04-11
2926961,control module,控制舱； 控制模组,nan,nan,2017-04-11
2926962,convection,对流,nan,nan,2017-04-11
2926963,convection cell,对流胞,nan,nan,2017-04-11
2926964,convection of frozen-in field line,冻结[磁]力线对流,nan,nan,2017-04-11
2926965,convection pattern,对流图形,nan,nan,2017-04-11
2926966,convection rates,对流率,nan,nan,2017-04-11
2926967,convective cloud,对流云,nan,nan,2017-04-11
2926968,convective motion,对流运动,nan,nan,2017-04-11
2926969,convective region,对流区,nan,nan,2017-04-11
2926970,convergence zone,辐合带,nan,nan,2017-04-11
2926971,conversion factor,转换因子,nan,nan,2017-04-11
2926972,cooling,冷却,nan,nan,2017-04-11
2926973,cooling mechanism,冷却机制,nan,nan,2017-04-11
2926974,coplanar,共面的,nan,nan,2017-04-11
2926975,coplanar orbit,共面轨道,nan,nan,2017-04-11
2926976,core,核；核心；谱线中心；地核,nan,nan,2017-04-11
2926977,core field,地核磁场,nan,nan,2017-04-11
2926978,Coriolis effect,柯氏效应,nan,nan,2017-04-11
2926979,Coriolis force,柯氏力,nan,nan,2017-04-11
2926980,corona,冕；日冕,nan,nan,2017-04-11
2926981,corona discharge,冕放电,nan,nan,2017-04-11
2926982,coronagraph,日冕仪,nan,nan,2017-04-11
2926983,coronal disturbances,日冕扰乱,nan,nan,2017-04-11
2926984,coronal enhancement,日冕增强,nan,nan,2017-04-11
2926985,coronal equilibrium,日冕平衡,nan,nan,2017-04-11
2926986,coronal flare,日冕闪焰,nan,nan,2017-04-11
2926987,coronal hole,冕洞；日冕洞,nan,nan,2017-04-11
2926988,coronal line,日冕[谱]线,nan,nan,2017-04-11
2926989,coronal loop,冕环；日冕环,nan,nan,2017-04-11
2926990,coronal prominence,冕珥,nan,nan,2017-04-11
2926991,coronal region,冕区；日冕区,nan,nan,2017-04-11
2926992,coronal streamer,冕流束,nan,nan,2017-04-11
2926993,coronal sunspot prominence,黑子冕珥,nan,nan,2017-04-11
2926994,coronal transient,日冕暂态,nan,nan,2017-04-11
2926995,coronal wind,冕风,nan,nan,2017-04-11
2926996,coronascope,日冕观测镜,nan,nan,2017-04-11
2926997,corotate,共旋,nan,nan,2017-04-11
2926998,corotating magnetic field line,共旋磁力线,nan,nan,2017-04-11
2926999,corotating magnetic structure,共旋磁场结构,nan,nan,2017-04-11
2927000,corotating spatial structure,共旋空间结构,nan,nan,2017-04-11
2927001,corotation,共旋,nan,nan,2017-04-11
2927002,corotation field strength,共旋场强度,nan,nan,2017-04-11
2927003,corotation region,共旋区,nan,nan,2017-04-11
2927004,corotation velocity,共旋速度,nan,nan,2017-04-11
2927005,corotational motion,共旋运动,nan,nan,2017-04-11
2927006,corpuscle,粒子,nan,nan,2017-04-11
2927007,corpuscular cosmic ray,宇宙粒子射线；宇宙粒子射束,nan,nan,2017-04-11
2927008,corpuscular eclipse,粒子食,nan,nan,2017-04-11
2927009,corpuscular effect,粒子效应,nan,nan,2017-04-11
2927010,corpuscular heating,粒子加热,nan,nan,2017-04-11
2927011,corpuscular radiation,粒子辐射,nan,nan,2017-04-11
2927012,corpuscular stream,粒子束,nan,nan,2017-04-11
2927013,corrected dipole coordinate,订正偶极坐标,nan,nan,2017-04-11
2927014,corrected geomagnetic coordinate,订正地磁坐标,nan,nan,2017-04-11
2927015,corrected geomagnetic latitude,订正地磁纬度；订正磁纬,nan,nan,2017-04-11
2927016,corrected geomagnetic pole,订正磁极,nan,nan,2017-04-11
2927017,corrected local magnetic time,订正磁地方时,nan,nan,2017-04-11
2927018,correction,订正；校正；修正,nan,nan,2017-04-11
2927019,correlated fluctuations,相关扰动,nan,nan,2017-04-11
2927020,correlation,相关,nan,nan,2017-04-11
2927021,correlation analysis,相关分析,nan,nan,2017-04-11
2927022,correlation coefficient,相关系数,nan,nan,2017-04-11
2927023,cosmic abundance,宇宙丰度,nan,nan,2017-04-11
2927024,cosmic background radiation,宇宙背景辐射,nan,nan,2017-04-11
2927025,cosmic ray background,宇宙射线背景,nan,nan,2017-04-11
2927026,comic ray burst,宇宙射线暴,nan,nan,2017-04-11
2927027,comic ray spectrum,宇宙射线谱,nan,nan,2017-04-11
2927028,cosmic cloud,宇宙云,nan,nan,2017-04-11
2927029,cosmic dust,宇宙尘,nan,nan,2017-04-11
2927030,cosmic light,宇宙光,nan,nan,2017-04-11
2927031,cosmic magnetic field,宇宙磁场,nan,nan,2017-04-11
2927032,cosmic noise,宇宙杂讯；宇宙噪音,nan,nan,2017-04-11
2927033,cosmic plasma,宇宙电浆,nan,nan,2017-04-11
2927034,cosmic radiation,宇宙辐射,nan,nan,2017-04-11
2927035,cosmic radiation particle,宇宙辐射粒子,nan,nan,2017-04-11
2927036,cosmic radio radiation,宇宙电波辐射,nan,nan,2017-04-11
2927037,cosmic radio waves,宇宙电波,nan,nan,2017-04-11
2927038,cosmic ray astronomy,宇宙射线天文学,nan,nan,2017-04-11
2927039,cosmic ray detector,宇宙射线探测器,nan,nan,2017-04-11
2927040,cosmic ray diffusion,宇宙射线扩散,nan,nan,2017-04-11
2927041,cosmic ray jet,宇宙射线喷流,nan,nan,2017-04-11
2927042,cosmic ray shower,宇宙线射丛,nan,nan,2017-04-11
2927043,cosmic ray star,宇宙线星,nan,nan,2017-04-11
2927044,cosmic rays,宇宙射线,nan,nan,2017-04-11
2927045,cosmical constant,宇宙常数,nan,nan,2017-04-11
2927046,cosmical electrodynamics,宇宙电动力学,nan,nan,2017-04-11
2927047,cosmical physics,宇宙物理学,nan,nan,2017-04-11
2927048,cosmological constant,宇宙常数,nan,nan,2017-04-11
2927049,cosmology,宇宙学；宇宙论,nan,nan,2017-04-11
2927050,cosmonaut,太空人,nan,nan,2017-04-11
2927051,cosmonautics,宇航学,nan,nan,2017-04-11
2927052,cosmos,宇宙,nan,nan,2017-04-11
2927053,Coulomb,库仑,nan,nan,2017-04-11
2927054,Coulomb collision,库仑碰撞,nan,nan,2017-04-11
2927055,Coulomb damping,库仑阻尼,nan,nan,2017-04-11
2927056,Coulomb energy loss,库伦能量耗散,nan,nan,2017-04-11
2927057,Coulomb field,库仑场,nan,nan,2017-04-11
2927058,Coulomb scattering,库仑散射,nan,nan,2017-04-11
2927059,Coulomb’s law,库仑定律,nan,nan,2017-04-11
2927060,count rate meter,计数率计,nan,nan,2017-04-11
2927061,countdown,倒数,nan,nan,2017-04-11
2927062,counter,计数器,nan,nan,2017-04-11
2927063,counter-clockwise direction,逆时针方向,nan,nan,2017-04-11
2927064,coupling,耦合,nan,nan,2017-04-11
2927065,covariance,共变异数,nan,nan,2017-04-11
2927066,cover,覆盖；遮蔽；涵盖,nan,nan,2017-04-11
2927067,coverage,涵盖范围,nan,nan,2017-04-11
2927068,Cowling conductivity,考林电导率,nan,nan,2017-04-11
2927069,crater,环形山；火山口；陨石坑,nan,nan,2017-04-11
2927070,critical design review,关键设计审查,nan,nan,2017-04-11
2927071,critical distance,临界距离,nan,nan,2017-04-11
2927072,critical energy,临界能量,nan,nan,2017-04-11
2927073,critical frequency,临界频率,nan,nan,2017-04-11
2927074,critical level,临界高度,nan,nan,2017-04-11
2927075,critical level of escape,临界逃逸高度,nan,nan,2017-04-11
2927076,critical mass,临界质量,nan,nan,2017-04-11
2927077,critical mirror height,临界镜点高度,nan,nan,2017-04-11
2927078,critical point,临界点,nan,nan,2017-04-11
2927079,critical pressure,临界压力,nan,nan,2017-04-11
2927080,critical speed,临界速率,nan,nan,2017-04-11
2927081,critical temperature,临界温度,nan,nan,2017-04-11
2927082,critical velocity,临界速度,nan,nan,2017-04-11
2927083,cross correlation,交叉相关,nan,nan,2017-04-11
2927084,cross-modulation,交叉调制,nan,nan,2017-04-11
2927085,cross-polar-cap convection,越极帽对流,nan,nan,2017-04-11
2927086,cross-section,截面,nan,nan,2017-04-11
2927087,cross-tail current,越尾电流,nan,nan,2017-04-11
2927088,cross-tail field,越尾场,nan,nan,2017-04-11
2927089,crust,地壳,nan,nan,2017-04-11
2927090,crystal spectrometer,晶体光谱计； 晶体光谱仪,nan,nan,2017-04-11
2927091,Curie,居里,nan,nan,2017-04-11
2927092,Curie point,居里点,nan,nan,2017-04-11
2927093,Curie temperature,居里温度,nan,nan,2017-04-11
2927094,curl,旋度；旋状[极光],nan,nan,2017-04-11
2927095,curl-free,无旋的,nan,nan,2017-04-11
2927096,current,电流,nan,nan,2017-04-11
2927097,current cell,电流胞,nan,nan,2017-04-11
2927098,current function,流函数,nan,nan,2017-04-11
2927099,current interruption,电流中断,nan,nan,2017-04-11
2927100,current ionization chamber,电流游离腔；电流游离舱,nan,nan,2017-04-11
2927101,current pattern,电流形态,nan,nan,2017-04-11
2927102,current sheath model,电流鞘模式,nan,nan,2017-04-11
2927103,current sheet,电流片,nan,nan,2017-04-11
2927104,current strength,电流强度,nan,nan,2017-04-11
2927105,current system,电流系统,nan,nan,2017-04-11
2927106,current vector,电流向量；电流矢量,nan,nan,2017-04-11
2927107,curtain-like structure,帘状结构,nan,nan,2017-04-11
2927108,curvature drift current,曲率漂移电流,nan,nan,2017-04-11
2927109,curvature drift,曲率漂移,nan,nan,2017-04-11
2927110,curvature of the earth,地球曲率,nan,nan,2017-04-11
2927111,curvature vector,曲率向量,nan,nan,2017-04-11
2927112,curved tail,曲彗尾,nan,nan,2017-04-11
2927113,cusp,磁斗区,nan,nan,2017-04-11
2927114,cut-off energy,截止能量,nan,nan,2017-04-11
2927115,cutoff,截止,nan,nan,2017-04-11
2927116,cycle,循环；周期,nan,nan,2017-04-11
2927117,Debye shielding distance,德拜屏蔽距离,nan,nan,2017-04-11
2927118,Debye-Hückel model,德拜-休克耳模型,nan,nan,2017-04-11
2927119,Debye-length,德拜长度,nan,nan,2017-04-11
2927120,differential Doppler effect,差分都卜勒效应,nan,nan,2017-04-11
2927121,differential Faraday method,差分法拉第法,nan,nan,2017-04-11
2927122,Doppler broadening,都卜勒致宽,nan,nan,2017-04-11
2927123,Doppler contour,都卜勒等值线,nan,nan,2017-04-11
2927124,Doppler core,都卜勒[谱线]核,nan,nan,2017-04-11
2927125,Doppler displacement,都卜勒位移,nan,nan,2017-04-11
2927126,Doppler frequency shift,都卜勒频移,nan,nan,2017-04-11
2927127,Doppler navigation,都卜勒导航,nan,nan,2017-04-11
2927128,Doppler ranging,都卜勒测距,nan,nan,2017-04-11
2927129,Doppler tracking system,都卜勒追踪系统,nan,nan,2017-04-11
2927130,Doppler width,都卜勒频宽,nan,nan,2017-04-11
2927131,differential rotation,差速自转；差动自转,nan,nan,2017-04-11
2927132,D layer,D层,nan,nan,2017-04-11
2927133,D region,D域,nan,nan,2017-04-11
2927134,D ring,D环 {土星的最内环},nan,nan,2017-04-11
2927135,damping constant,阻尼常数,nan,nan,2017-04-11
2927136,dark flocculus,暗谱斑,nan,nan,2017-04-11
2927137,dark hemisphere,背阳半球,nan,nan,2017-04-11
2927138,dark hours,背阳时间,nan,nan,2017-04-11
2927139,dark limb,暗边缘,nan,nan,2017-04-11
2927140,data-acquisition,资料撷取,nan,nan,2017-04-11
2927141,dawn and dusk meridian,晨昏子午线,nan,nan,2017-04-11
2927142,dawn effect,黎明效应；曙光效应,nan,nan,2017-04-11
2927143,dawn meridian,黎明子午线,nan,nan,2017-04-11
2927144,dawn side,晨侧,nan,nan,2017-04-11
2927145,dawn side magnetosphere,晨侧磁层,nan,nan,2017-04-11
2927146,dawn side of magnetopause,晨侧磁层顶,nan,nan,2017-04-11
2927147,dawn-dusk asymmetry,晨昏不对称性,nan,nan,2017-04-11
2927148,dawn-dusk electric field,晨昏电场,nan,nan,2017-04-11
2927149,dawn-night-dusk side,晨-夜-昏侧,nan,nan,2017-04-11
2927150,dawnside auroral oval,晨侧极光椭圆圈,nan,nan,2017-04-11
2927151,dawnside magnetotail,晨侧磁尾,nan,nan,2017-04-11
2927152,day airglow,日气晖,nan,nan,2017-04-11
2927153,day arc,昼弧,nan,nan,2017-04-11
2927154,day hemisphere,向阳半球,nan,nan,2017-04-11
2927155,dayglow emission,日气晖发射,nan,nan,2017-04-11
2927156,daylight effect,昼光效应,nan,nan,2017-04-11
2927157,dayside,昼侧,nan,nan,2017-04-11
2927158,dayside aurora,昼侧极光,nan,nan,2017-04-11
2927159,dayside auroral oval,昼侧极光椭圆圈,nan,nan,2017-04-11
